,Unnamed: 0,data,sentiment
2490,2826,bản thân vi phạm bị cư dân kiện thì quay ngược lại đòi lại toàn quyền xử lý nhà đã giao cho khách một lối hành xử kiểu xhđ coi thường khách hàng coi luật pháp bằng vung đóng tiền mua nhà của nó xong bị cướp trắng,negative
2491,2827,hà nội mùa nước ngập chờ đón bác,negative
2492,2828,phần lớn cán bộ cố chạy tí chức cho oai  sau đó kiếm bổng lộc hưởng thụ là chính còn trình độ thì phá trở lên,negative
2493,2829,ai cũng nói mình làm đúng vậy tại sao lại sai,negative
2494,2830,mỹ đã đổi hướng,negative
2495,2831,sao sống nổi với bọn này đây nhỉ,negative
2496,2832,liệu có còn pháp luật gì không coi trời bằng vung không nạn,negative
2497,2833,trần võ nguyên có ông lớn lo rồi,negative
2498,2835,0929131812 sdt kìa ae,negative
2499,2836,thực sự là một nỗi nhục quốc thể những chuyện ghê gớm hơn đã có nhiều nhưng nó xảy ra ở một góc khuất nào đó còn với những người nông dân chất phác nhật bản thì chuyện này thật đáng sợ,negative
2500,2837,những tên đem tiếng nhơ cho dân tộc việt.đáng hận,negative
2501,2838,phương mai thành  đúng là bản chất của giáo dục thấp kém thì không bao giờ thay đổi,negative
2502,2839,thương hiệu du học sinh nhật bản,negative
2503,2841,rồi hiệu ứng dây chuyền có diễn ra,negative
2504,2842,hậu họa của bán linh hồn cho quỷ dữ hán gian bktq bạo tàn,negative
2505,2843,bài học sâu sắc cho cán bộ lãnh đạo quốc gia không có tâm có tầm chỉ nhìn thấy lợi ích trước mắt có cả lợi ích nhóm mà quên đi lợi ích lâu dài của quốc gia,negative
2506,2844,"ở vn đn gần 100 tr dânmaf nghành đs cồn đang canh tranh vt chật vật nữa là lào ds vài triêuj,chỉ bở thằng tầu thôi",negative
2507,2845,tầu cộng làm đường sắt ở lào để vơ vét tài nguyên của lào là mục đích duy nhất,negative
2508,2846,cho thang lao chet a dua voi thang chot vo on bay gio ngam don nhe,negative
2509,2847,dám giởn mặt với chủ tịch mới ghê,negative
2510,2848,có tin được mỹ không khi mới hôm qua đsq nước này gỡ bỏ trường sa  hoàng sa ra khỏi bản đồ vn,negative
2511,2849,đọc tin mà muốn nhồi máu cơ tim với mấy ông nhà nước toàn là tài sản của dân mồ hôi nước mắt của dân mà thế này đây xin thương cho dân chúng với chúng tôi đã quá khổ rồi,negative
2512,2850, xin thương dân chúng với bắt nó vào tù chứ nó có phải thánh thần đâu mà xin từ ngữ dùng cũng sai,negative
2513,2851,ăn còn hơn bè lũ bán nước độc ác hơn cả giặc ngoại xâm,negative
2514,2852,mần thịt các quỷ quan có tổ chức làm ra dự án để thất thoát tài sãn đất nước..nó sẽ nhiều quỷ quan và tài sãn khủng vì biến của công ra của tư..đem ra mà xữ tử hình  từ quỷ âun tham nhũng từ 10 tỷ trở lên chúng sẽ chết như mạ,negative
2515,2853,ông em hay nói đúng nhưng làm gì để đưa lũ sâu này vào lò bác trọng càng nhanh c tốt chú nhỉ,positive
2516,2854,thanh tra hết các công trình đường xá cơ quan đê đường từ trung ương đến từng xã huyện của các tỉnh sẻ lòi ra con số khủng khiếp,negative
2517,2855,có lẽ một nửa thu nhập quốc dân đã bị lũ quan tham chiếm đoạt,negative
2518,2856,lò cụ tổng lại phải mở rộng thì mới đốt hết củi được  khổ quá người đốt lò cũng khổ ,negative
2519,2857,chuẩn bị lên thớt rồi lũ cá dọn bể,negative
2520,2858,người nhà nó nhầm nhà nước  nó tìm ra rồi để đấy,negative
2521,2859,thương cái tâm của các bạn nhật,negative
2522,2860,nhật làm là đẹp tuyệt vời luôn,positive
2523,2861,người nhật nói là làm đc  nhưng giá cao tiêu chí của việt nam ham rẻ xong thích đội giá cao thời gian chậm tiến độ nên mời trung quốc,negative
2524,2862,chung bị dịm tận đáy bùn sông tô lịch rồi,negative
2525,2863,hỏi anh chung và đồng bọn anh ấy trước đã  không thì lại công dã tràng,negative
2526,2864,còn bác chung thì dự án này phải biết tay,negative
2527,2865,chung đi rồi thế thì còn gì hơn,positive
2528,2866,hên la anh chung đã lâm chung,negative
2529,2867,xin cảm ơn các bạn nhật bản nhưng tôi nghĩ rằng nếu còn cái cơ chế này thì sẽ còn lợi ích nhóm  liệu các bạn nhật bản có yên ổn mà thực hiện cái dự án này không ,negative
2530,2868,tập cận bình tức lắm mà không biết làm gì,negative
2531,2869,bảo vệ đài loan là tự bảo vệ chính mình bán cho đài nhũng gì tốt nhất để cân bằng chiến lược với trung quốc là sự lựa chọn tốt nhất,negative
2532,2870,bí mật cung đình chẳng khác gì tiểu thuyết nhỉ,negative
2533,2871,tội ngoan cố chính quyền cho lực lượng tháo dỡ toàn bộ những cửa hàng mọc lên chỉ phục vụ cho dân tàu phải thế chứ,negative
2534,2872,phải làm mạnh như thế thì bọn chúng mới bớt hóng hách,negative
2535,2873,tốt  xem thế lực đằng sau những cửa hàng chuyên phục vụ tàu ấy là ai mà phải mạnh tay cưỡng chế mới hòng dẹp bỏ nó ,negative
2536,2874,ai chịu kinh phí 8.2 tỷ đồng chứ có phải ít đâu,negative
2537,2875,phải chăng ông bộ trưởng nào cũng ỷ mình có kim bài miễn tử nên chẳng sợ gì cứ thế mà sai phạm  ngay cả cựu bộ trưởng bộ 4t ăn hối lộ 3 triệu usd cũng thoát án tử thì đúng hài,negative
2538,2876,vô lý hết sức cứ kiểu sử như thế này thì còn lâu mới hết tham nhũng,negative
2539,2877,người hiểu biết rõ về pháp luật phạm pháp tội nặng gắp đôi,negative
2540,2878,chính vì luật pháp k sử nghiêm bọn này nên mới sinh ra nhiều mánh khóe và nó k sợ luậ,negative
2541,2879,mày này cố ý làm sai quy dinh của nhà nc.luật ra xử k đug luật lỗi thủ tuog hay chủ tịch nc,negative
2542,2880,thằng này bắn một trăm lần không hết tội,negative
2543,2881,xã hội này vẫn còn kéo dài tinh trang này e rằng o hợp lòng dân phải thay đổi ngay,negative
2544,2882,"toan đc mình cả,khó lắm",negative
2545,2883,bày đàn ma quỷ vô lại x hoành hành tàn bạo hại nước hại dân dã man,negative
2546,2884,chí phải chí phải phải kiềm chế,negative
2547,2885,kiềm ở chế độ nào dân đi biển bị hành hug hoài tàu thì đóng gầm rộ cảnh sát biển bội đội biên phòng đồ,negative
2548,2886,chắc là chống lưng to quá nên anh thoát nạn,negative
2549,2887,giờ ông tập mới thừa nhận nước ông chỉ lăm le nghĩ ra những chuyện bẩn thỉu để ăn cắp của thế giới,negative
2550,2888,dốt lại tham vọng thống trị thế giới không có trình độ để sáng tạo mà toàn cho biển người lan toả khắp thế giới để đánh cắp công nghệ làm giầu cho đất nước sẽ có ngày trên tỷ dân thê thảm ko ngóc đầu dạy được quá ê chề cho t,negative
2551,2889,thằng tầu này chuyên chơi văn bẩn mọi rợ chơi với ai chỉ muốn lừa người đó đi đến đâu là quấy nhiểu đến đó thô,negative
2552,2890,vũ khí cuối cùng để đối phó với mỹ của tàu khựa là trái phiếu nhưng giờ vô dụng rồi sự sụp đổ của tq sẽ là thời gian thôi,negative
2553,2891,kiến thức luôn tỉ lệ thuận với ý thức,negative
2554,2892,nhìn chung chế tài xử lí rất lỏng lẻo nên ý thức không phát triển,negative
2555,2893,họ gọi đây là cá biệt nhưng tôi thấy không lạ một trung tâm đào tạo cán bộ thoắt cái biến thành khách sạn 4 sao một dự án lấy tiền dân xây từ 7 tỷ đồng thoắt cái vươn vai thành 268 tỷ đồng  một con số mà kiểm toán nhà nước bảo là không quá lớn,negative
2556,2894,nó câu kết bè lũ với nhau làm ăn chia trác hết cả lượt thằng nào cũng có phần cả rồi giờ thì chỉ cố bảo thủ bao che bịp bợm để tránh tội thôi dân đen ra sức làm đóng góp cho chúng kết bè lũ để đục khoét bằng đủ mọi hình thức đấy thô,negative
2557,2895,cần phải loại bỏ vp bank ra khỏi hệ thống tài chính ngân hàng nếu không nó sẽ khiến nhiều người tiền mất tật mang,negative
2558,2896,chừng nào dính vô cái ngân hàng vpbank này mọi người sẽ hiểu tác giả bài báo nói đúng đó,negative
2559,2897,hđ của vietinbank mà tố vpbank buồn cười nhỉ chắc thằng tác giải nó có bị nợ xấu bên này nên thù vặt,negative
2560,2898,nguyen an vay mà ko trả ra đường coi chừng xe cán nát cái đầu tham lam,negative
2561,2900,nếu có sai phạm tại sao bộ công an k có giải trình cho dân hỉu mà gây hoang mang cho dân.côg an kinh tế đâu.phát biểu đi,negative
2562,2901,sống khác đi cùng là con cháu vua hùng..mà nó làm nghề ko có tâm gì..các cụ nha ta có câu..tiền..nó bạc hơn vôi..nó là con dao hai lưỡi đấy,negative
2563,2903,thằng l nào rảnh háng vậy nhỉ,negative
2564,2904,và bây giờ tq đang lãnh nhận hậu quả cả thế giới cô lập và quay lưng với trung quốc thế nhưng mọi chuyện chỉ vừa mới bắt đầu thôi,negative
2565,2905,quả thật là có mối quan hệ khác nếu không làm gì quan chức lại giao đất cho không như thế cả mấy nghìn tỷ đồng chứ đâu ít,negative
2566,2906,"hỏi cho đủ phép thôi chứ biết thừa các dn làm ăn ai cũng phải quan hệ tiền tệ thì mới biết đươc dự kiến quy hoạch,xin và thẩm đinh cho dự án vv,đến phải bỏ cả vốn tự có ra để giao dịch thành công vợ chồng vẫn nhẫ nhin cho đạt hiệu quả năng lực có hạn thủ đoạn có thừa  có mà nước mắt cá sâu oan thị mầu quyền lực và tập trung ql đến tha hóa ql là như thê đó ôi thủ thiêm ",negative
2567,2907,chỉ 7km nhưng 5 năm không xong đội vốn lên 1.000 tỷ đồng tính ra mỗi km hơn 100 tỷ đồng đúng là tỉnh nghèo chơi sang,negative
2568,2908,bán dâm vài trăm vài triệu thì nó bắt ko sót 1 e còn mấy vụ ăn hại chục tỷ trăm tỷ ngàn tỷ thì nó làm ngơ,negative
2569,2909,ăn vậy mà nó ko ung thư.thật là,negative
2570,2910,phải chăng đây là cách mà chính quyền tq đang dùng để tăng cường bành trướng gia tăng quyền lực mềm ở khu vực đông nam á hãy xem một loạt động thái để thấy hiểm họa này đang chờ chực chúng ta thế nào,negative
2571,2911,xử thì nhiều mà chẳng thu hồi được nhiêu mất thì vẫn mất dân vẫn còng lưng trả nợ,negative
2572,2912,tội bọn này phải sử thật cao nó sợ chết là tiền bạc của cải tham nhũng được xin đem ra nộp bằng hết để cứu lấy cái mạng chó của nó đấ,negative
2573,2913,nhà nước nên công khai kết quả thu hu hồi tiền của tham nhũng này vào n sách là bao nhiêu hay lột ở túi này cho vào túi kia,negative
2574,2914,phải tịch biên gia sản và truy tố trước pháp luật,negative
2575,2915,luật tử hình có e nào tử hình chưa,negative
2576,2916,như thế này là công bằng nhất chư thần cho thụt quả đất này kiến tạo quả đất khác ,negative
2577,2917,số còn lại tẩu tán và ăn chơi trác táng hết rồi,negative
2578,2918,đừng hù anh cần thiết thì anh rút khỏi wto và lập tổ chức khác luôn nhé thử xem ai còn ở lại với mấy cưng,negative
2579,2919,phạm luật gì đấy  nói lên cho mọi người nge đi nào  nếu không đưa ra điệu khoản nào  luật nào thì chẳng khác nào con chó sủa bậy ,negative
2580,2920,cứ đà này thì nguy to rồi,negative
2581,2921,thực ra tôi cũng ngi  gọi là “ cúm “ mà tại sao loại virus này nó tồn tại sinh sôi nẩy nở không ngừng trong mọi điều kiện khí hậu nhiệt độ không khí lâu đến thế  hy vọng các nhà khoa học sinh học sẽ tìm ra đích thực con virus này ,negative
2582,2922,trang báo này toàn nói linh tinh,negative
2583,2923,dân xin gạo cứu đói thì cứ xin còn xây trụ sở vẫn phải hoành tráng phải đẹp và tiện nghi như khách sạn 5 sao các tỉnh phải học tập thanh hoá nhé,positive
